@relation 123

@attribute TEMPINC numeric
@attribute DEWPOINTTEMPINC numeric
@attribute RELHUMINPERCENT numeric
@attribute WINDDIRIN10SDEG numeric
@attribute WINDSPDINKMH numeric
@attribute VISIBILITYINKM numeric
@attribute STNPRESSINKPA numeric
@attribute WINDCHILL numeric
@attribute Class {1,2,3}
@data
-1,-5.3,73,30,22,24.1,99.21,-7,1
-0.6,-6,67,31,32,24.1,99.27,-7,1
-0.3,-7.5,58,32,32,24.1,99.34,-7,1
0,-7.1,59,33,33,24.1,99.39,-7,1
-1.2,-2.1,94,35,28,24.1,102.55,-8,1
-1,-1.9,94,36,26,24.1,102.55,-7,1
-1,-1.9,94,36,19,24.1,102.54,-6,1
-2.3,-3.4,92,32,4,24.1,102.41,-4,1
-3.1,-4.6,89,21,13,24.1,102.41,-8,1
-3.9,-7.9,74,20,17,24.1,102.38,-10,1
-4.4,-7.5,79,23,9,24.1,102.34,-8,1
-3.8,-8.1,72,22,19,24.1,102.3,-10,1
-3.2,-7.3,73,23,22,24.1,102.21,-10,1
-3.1,-7.2,73,21,19,24.1,102.13,-9,1
-3.5,-6.7,78,22,19,24.1,102.02,-9,1
-3.4,-6.5,79,21,24,24.1,101.96,-10,1
-2.9,-6.6,76,21,19,24.1,101.91,-9,1
-2.9,-6.9,74,22,20,24.1,101.89,-9,1
-3.2,-7,75,23,28,24.1,101.82,-10,1
-2.8,-6.4,76,23,24,24.1,101.8,-9,1
-0.3,-3,82,23,33,24.1,101.74,-7,1
-0.3,-9.3,51,4,11,24.1,101.34,-4,1
-2,-6.7,70,36,7,24.1,101.35,-5,1
-1.4,-4.9,77,3,7,24.1,101.32,-4,1
-3.1,-6.5,77,9,6,24.1,101.29,-6,1
-5.4,-9.1,75,18,7,24.1,101.25,-9,1
-5,-8.2,78,21,13,24.1,101.22,-10,1
-6.5,-9,82,20,13,24.1,101.2,-12,1
-3.4,-5.3,87,21,4,24.1,101.19,-5,1
-0.4,-1.7,91,22,13,24.1,101.16,-5,1
-0.3,-3.8,77,16,7,24.1,100.79,-3,1
-1.8,-3.1,91,4,17,4.8,100.6,-7,2
-1.8,-2.6,94,4,20,3.2,100.42,-8,2
-6.9,-11.4,70,20,6,24.1,102.41,-10,1
-5.8,-10.8,68,22,11,24.1,102.43,-11,1
-4.5,-8.6,73,19,6,24.1,102.44,-7,1
-2.5,-7.7,67,20,13,24.1,102.46,-7,1
-1.4,-6.9,66,25,13,24.1,102.47,-6,1
-1.4,-5.9,71,1,7,24.1,102.49,-4,1
-1.1,-2.3,92,1,11,24.1,102.5,-5,1
-1.9,-6.6,70,6,9,24.1,102.54,-5,1
-3.1,-7.8,70,2,7,24.1,102.58,-6,1
-3.6,-7.1,77,25,4,24.1,102.66,-5,1
-5.7,-8.1,83,12,6,24.1,102.74,-9,1
-6.2,-8.7,82,18,13,24.1,102.76,-12,1
-7.5,-11,76,19,7,24.1,102.77,-11,1
-8,-11.2,78,18,11,24.1,102.78,-13,1
-7.6,-10.7,78,23,11,24.1,102.79,-13,1
-7.6,-10.7,78,23,6,24.1,102.78,-11,1
-9.6,-12.4,80,21,11,24.1,102.86,-15,1
-10.2,-13.1,79,20,9,24.1,102.89,-15,1
-10.2,-13.1,79,20,9,24.1,102.91,-15,1
-10.6,-13.6,79,18,13,24.1,102.95,-17,1
-10.4,-13.3,79,18,7,24.1,103.01,-14,1
-8.7,-13,71,20,11,24.1,103.04,-14,1
-6.5,-12.2,64,21,17,24.1,103.08,-13,1
-3,-9.2,62,22,19,24.1,103.06,-9,1
-1.6,-5.8,73,23,17,24.1,103.06,-7,1
0,-5.9,64,22,13,24.1,103.04,-4,1
-0.6,-18.4,25,6,11,24.1,99.35,-4,1
-0.7,-5.2,72,13,13,24.1,99.62,-5,1
-3.4,-4.7,91,34,13,24.1,99.1,-8,1
-0.8,-4.5,76,33,13,24.1,99.16,-5,1
-0.5,-0.8,98,6,9,4.8,100.54,-4,2
-0.8,-0.9,99,7,6,3.2,100.48,-3,2
-0.6,-0.7,99,9,9,9.7,100.35,-4,2
-0.8,-0.9,99,7,22,6.4,100.22,-7,2
-5.8,-10.8,68,28,30,24.1,100.91,-14,1
-5.8,-10.4,70,27,24,24.1,100.9,-13,1
-1.5,-3,89,19,11,24.1,101.11,-5,1
-15,-18,78,34,9,24.1,98.45,-21,1
-17.2,-19.2,84,34,7,24.1,98.51,-22,1
-14.5,-20.2,62,34,6,24.1,98.68,-19,1
-16.9,-21.4,68,35,6,24.1,98.69,-21,1
-18.1,-22.4,69,1,7,24.1,98.71,-23,1
-18.7,-22.1,75,3,6,24.1,98.76,-24,1
-19.9,-23.5,73,2,6,24.1,98.77,-25,1
-20.2,-23.3,76,4,4,24.1,98.82,-24,1
-21.6,-24.9,75,2,4,24.1,98.83,-25,1
-23.1,-26.6,73,1,4,24.1,98.87,-27,1
-24.1,-27.3,75,2,4,24.1,98.93,-28,1
-21.9,-25.5,73,2,7,24.1,99.49,-28,1
-24.1,-25,92,3,4,24.1,99.52,-28,1
-24.6,-28.7,69,3,7,24.1,99.58,-31,1
-23.4,-26.9,73,3,13,24.1,99.59,-33,1
-23.2,-26.4,75,3,7,24.1,99.65,-29,1
-23.5,-27.2,72,2,7,24.1,99.71,-30,1
-8.4,-12.7,71,34,7,24.1,99.36,-12,1
-9.7,-13.6,73,35,9,24.1,99.38,-15,1
-3.9,-6.2,84,7,15,24.1,102.07,-9,1
-4,-6.3,84,7,15,24.1,102.06,-9,1
-4.5,-7.3,81,8,13,24.1,102.04,-10,1
-5.7,-7.4,88,9,6,24.1,102.06,-9,1
-4.8,-6,91,8,4,24.1,101.04,-7,1
-3,-6,80,29,17,24.1,100.62,-9,1
-3.5,-7.7,73,28,15,24.1,100.68,-9,1
-3.6,-7.5,74,30,19,24.1,100.7,-10,1
-6.3,-8.8,82,33,19,24.1,100.73,-13,1
-6.3,-8.1,87,33,6,24.1,100.99,-9,1
-5.1,-6.4,91,30,7,24.1,101.17,-8,1
-2,-2.8,94,2,6,24.1,101.23,-4,1
-1.3,-8.2,59,2,9,24.1,101.24,-5,1
-1.1,-6.8,65,6,9,24.1,101.21,-4,1
-1,-3.8,81,5,15,24.1,101.24,-6,1
-0.5,-3.5,80,29,35,24.1,101.26,-8,1
-1.7,-3.8,86,29,26,24.1,101.35,-8,1
-2.3,-5.2,80,29,24,24.1,101.41,-9,1
-3,-5.7,82,28,24,24.1,101.49,-10,1
-7.2,-10.2,79,31,7,24.1,102.08,-11,1
-8.5,-11.5,79,31,9,24.1,102.16,-13,1
-10.6,-13.6,79,18,7,24.1,102.31,-15,1
-10.6,-13.6,79,18,9,24.1,102.35,-16,1
-10.9,-13.5,81,20,9,24.1,102.39,-16,1
-2.2,-4.7,83,1,6,24.1,102.76,-5,1
-0.3,-2.1,88,1,7,24.1,102.74,-3,1
-0.4,-4,77,7,13,24.1,102.8,-5,1
-0.5,-4.1,77,7,11,24.1,102.81,-4,1
-1.4,-4.3,81,9,7,24.1,102.85,-4,1
-3.1,-7.8,70,12,9,24.1,102.97,-7,1
-4.5,-9,71,13,4,24.1,102.95,-6,1
-5.1,-9.1,73,12,6,24.1,102.94,-8,1
-4,-6,86,34,41,24.1,101.51,-13,1
-10,-14.2,71,28,28,24.1,102.07,-19,1
-10.4,-15.2,68,27,30,24.1,102.08,-20,1
-9.6,-14.2,69,26,32,24.1,102.11,-19,1
-9.4,-14.9,64,26,20,24.1,102.18,-17,1
-8.7,-13,71,29,28,24.1,102.11,-18,1
-7.4,-11.3,74,30,26,24.1,102.09,-16,1
-5.3,-7.9,82,12,9,24.1,102.03,-9,1
-8.5,-10.3,87,18,9,24.1,101.98,-13,1
-8.1,-11.8,75,27,11,24.1,99.96,-13,1
-7.5,-11.4,74,26,11,24.1,99.95,-13,1
-8.1,-11.8,75,25,13,24.1,99.92,-14,1
-8.5,-10.3,87,28,15,24.1,99.92,-15,1
-8.7,-10.5,87,29,13,24.1,99.91,-15,1
-9,-10.9,86,30,13,24.1,99.93,-15,1
-9.5,-11.4,86,28,9,24.1,99.93,-14,1
-10,-11.6,88,27,13,24.1,99.96,-16,1
-10.6,-12.3,87,29,15,24.1,100,-17,1
-9.8,-11.8,85,27,9,24.1,100.04,-15,1
-10.6,-13.1,82,23,20,24.1,100.57,-19,1
-4.2,-7.2,80,30,24,24.1,101.06,-11,1
-4.6,-6.7,85,31,22,24.1,101.1,-11,1
-4.4,-6.8,83,30,28,24.1,101.12,-12,1
-5.1,-7.3,85,30,24,24.1,101.17,-12,1
-7,-8.9,86,32,19,24.1,101.22,-14,1
-6.3,-8.8,82,30,28,24.1,101.23,-14,1
-7.6,-10,83,33,32,24.1,101.25,-17,1
-8.7,-9.8,92,31,26,24.1,101.27,-17,1
-10.7,-12.8,84,10,4,24.1,101.36,-13,1
-5.2,-8.5,78,31,13,24.1,101.37,-10,1
-4.6,-6.4,87,31,11,24.1,101.38,-9,1
-3,-5.1,85,19,6,24.1,101.37,-5,1
-1.7,-2.7,93,15,4,24.1,101.29,-3,1
-1.5,-3.6,86,5,6,24.1,101.25,-4,1
-1.1,-2,94,4,9,24.1,101.23,-4,1
-1.8,-3.1,91,5,13,24.1,101.19,-6,1
-1.7,-2.7,93,6,7,24.1,101.15,-4,1
-1.9,-4.4,83,6,11,24.1,101.13,-6,1
-2,-3.6,89,7,11,24.1,101.12,-6,1
-3.4,-7.9,71,8,9,24.1,101.13,-7,1
-4.7,-8.5,75,8,9,24.1,101.18,-9,1
-6.3,-9.5,78,7,6,24.1,101.21,-9,1
-15,-16.8,86,19,6,11.3,101.18,-19,1
-14.3,-16,87,18,6,24.1,101.23,-18,1
-3,-5.4,83,1,7,24.1,101.4,-6,1
-1.8,-4.2,84,2,9,24.1,101.38,-5,1
-0.8,-3,85,4,9,24.1,101.38,-4,1
-0.8,-3,85,4,7,24.1,101.41,-3,1
-0.8,-2.5,88,6,9,24.1,101.43,-4,1
-1,-6,69,6,7,24.1,101.5,-4,1
-1.5,-3.9,84,6,6,24.1,101.55,-4,1
-3.5,-10.7,57,6,6,24.1,101.59,-6,1
-10.5,-13.9,76,17,6,24.1,101.83,-14,1
-12.3,-14.7,82,20,6,24.1,101.87,-16,1
-12.4,-14.3,86,18,6,24.1,101.9,-16,1
-13.5,-15.6,84,20,6,24.1,101.9,-18,1
-13.8,-15.9,84,20,7,24.1,101.94,-18,1
-10.7,-13.7,79,20,7,24.1,102.09,-15,1
-3.1,-5.5,83,1,9,24.1,102.19,-7,1
-1.2,-3.2,86,4,7,24.1,102.16,-4,1
-0.2,-2.6,84,5,9,24.1,102.16,-3,1
0,-1.3,91,7,11,24.1,102.19,-4,1
-0.9,-1.3,97,7,9,24.1,102.23,-4,1
-1.7,-3.3,89,9,7,24.1,102.27,-4,1
-3,-5.7,82,7,6,24.1,102.34,-5,1
-6.6,-8.1,89,16,6,24.1,102.38,-10,1
-7,-8.6,88,22,7,24.1,102.4,-11,1
-7.3,-9.3,86,22,6,24.1,102.4,-10,1
-9,-10.1,92,21,9,24.1,102.41,-14,1
-9.3,-10.4,92,21,11,24.1,102.43,-15,1
-3.8,-4.9,92,9,9,24.1,102.74,-8,1
-3.8,-5.8,86,9,6,24.1,102.79,-6,1
-1.9,-2.4,96,5,9,24.1,102.88,-5,1
-1,-1.1,99,1,13,24.1,102.1,-5,1
-0.7,-2.9,85,36,13,24.1,102.04,-5,1
-12.7,-16.7,72,10,7,24.1,99.65,-17,1
-13.9,-18,71,8,6,24.1,99.67,-18,1
-15.2,-18.4,76,5,7,24.1,99.67,-20,1
-16.1,-19.3,76,5,7,24.1,99.68,-21,1
-16.8,-19.6,79,6,6,24.1,99.69,-21,1
-3.1,-11.8,51,4,6,24.1,99.5,-6,1
-3,-11.9,50,4,4,24.1,99.46,-5,1
-9.9,-15.5,64,8,19,24.1,99.4,-18,1
-10.7,-15.6,67,9,15,24.1,99.39,-18,1
-11.2,-15.8,69,9,15,24.1,99.39,-18,1
-2,-3.2,91,13,7,24.1,98.2,-5,1
-1.7,-2.8,92,14,19,3.2,98.35,-7,2
-1,-1.8,94,14,19,8,98.36,-6,2
-1.7,-7.5,65,15,6,24.1,99.88,-4,1
-3.5,-7.6,73,18,4,24.1,99.94,-5,1
-5.1,-8.3,78,17,7,24.1,100.01,-8,1
-5.8,-8.6,81,16,6,24.1,100.05,-9,1
-6.5,-8.8,84,15,6,24.1,100.1,-9,1
-6.8,-8.7,86,15,4,24.1,100.13,-9,1
-8.5,-10,89,9,4,24.1,100.2,-11,1
-14.3,-16.4,84,25,9,24.1,98.34,-20,1
-15.1,-17.2,84,27,9,24.1,98.37,-21,1
-16,-17.9,85,24,11,24.1,98.41,-23,1
-16.6,-18.5,85,26,11,24.1,98.44,-24,1
-17.4,-19.2,86,25,7,24.1,98.5,-23,1
-17.9,-19.4,88,21,4,24.1,98.57,-21,1
-18.5,-19.8,89,23,4,24.1,98.62,-22,1
-15.2,-17.6,82,24,7,24.1,98.72,-20,1
-13.9,-17,77,27,13,24.1,98.78,-21,1
-12.8,-16.8,72,24,11,24.1,98.82,-19,1
-11.8,-16.6,67,19,7,24.1,98.88,-16,1
-11,-16.3,65,23,11,24.1,98.95,-17,1
-9.8,-15.5,63,22,9,24.1,98.97,-15,1
-13,-14.4,89,13,7,24.1,99.13,-18,1
-13,-14.8,86,14,6,24.1,99.13,-17,1
-15.9,-17.4,88,8,9,24.1,99.09,-22,1
-8.5,-11.9,76,31,19,24.1,101.32,-16,1
-8.4,-12.2,74,31,30,24.1,101.3,-17,1
-8,-12.9,68,31,32,24.1,101.32,-17,1
-8.3,-12,75,31,30,24.1,101.34,-17,1
-8,-12.9,68,31,30,24.1,101.39,-17,1
-8.5,-12.7,72,31,22,24.1,101.45,-16,1
-8.3,-12,75,30,19,24.1,101.51,-16,1
-9,-14.3,65,31,9,24.1,101.55,-14,1
-7,-10.4,77,32,15,24.1,101.56,-13,1
-3.4,-8.3,69,1,7,24.1,101.55,-6,1
-3.4,-6.9,77,1,9,24.1,101.55,-7,1
-2.5,-6.7,73,5,7,24.1,101.52,-5,1
-1,-4.4,78,2,13,24.1,101.46,-5,1
-0.4,-4.3,75,4,19,24.1,101.38,-6,1
-6.8,-7.7,93,21,6,4.8,101.14,-10,2
-2.3,-3.1,94,12,6,24.1,100.63,-5,1
-12,-18.8,57,28,9,24.1,98.86,-17,1
-12.7,-19,59,27,15,24.1,98.91,-20,1
-14.8,-19.4,68,29,11,24.1,99,-21,1
-15.3,-20.1,67,29,19,24.1,99.09,-24,1
-16.2,-20.6,69,30,15,24.1,99.21,-24,1
-16.7,-22,63,35,7,24.1,100.61,-22,1
-17.6,-22.2,67,1,4,24.1,100.69,-21,1
-19.6,-23.6,70,3,7,24.1,100.71,-25,1
-22.7,-27,68,31,4,24.1,100.99,-26,1
-23.8,-28.2,67,32,4,24.1,101.04,-28,1
-24.5,-29.1,66,35,4,24.1,101.07,-28,1
-13.3,-20.4,55,15,7,24.1,101.15,-18,1
-13,-20.2,55,14,11,24.1,101.11,-19,1
-12.4,-19.7,54,14,13,24.1,101.08,-19,1
-0.9,-2.9,86,1,15,24.1,102.03,-6,1
-5.1,-9.4,72,31,37,24.1,101.32,-14,1
-5.6,-9,77,31,28,24.1,101.33,-14,1
-6.3,-8.4,85,32,37,24.1,101.35,-16,1
-4.3,-7,81,32,37,24.1,101.42,-13,1
-3.3,-5.8,83,32,33,24.1,101.48,-11,1
-2.7,-5.7,80,32,32,24.1,101.46,-10,1
-1.7,-4.7,80,32,30,24.1,101.45,-9,1
-1,-3.6,82,33,24,24.1,101.42,-7,1
-0.6,-2.8,85,36,22,24.1,101.4,-6,1
-0.8,-2.5,88,1,19,24.1,101.38,-6,1
-0.7,-2.1,90,2,9,24.1,101.33,-4,1
-0.5,-1.8,91,4,7,24.1,101.28,-3,1
-1.5,-4.8,78,5,9,24.1,101.23,-5,1
-2.1,-5.9,75,9,6,24.1,101.17,-4,1
-2.2,-5.7,77,28,33,24.1,99.01,-10,1
-3,-6.4,77,29,33,24.1,99.07,-11,1
-5,-7.2,85,28,30,24.1,99.64,-13,1
-6,-7.7,88,24,13,24.1,99.61,-11,1
-5.9,-8.6,81,27,24,24.1,99.56,-13,1
-6,-8.8,81,27,20,24.1,99.53,-13,1
-6,-8.4,83,27,24,24.1,99.48,-13,1
-1,-7,64,33,37,24.1,101.16,-8,1
-0.3,-5.7,67,33,28,24.1,101.2,-7,1
-0.3,-4.4,74,36,28,24.1,101.33,-7,1
-0.5,-5.6,68,2,9,24.1,101.35,-4,1
-1,-5,74,5,9,24.1,101.38,-4,1
-9.2,-13.3,72,1,19,24.1,99.44,-17,1
-10.8,-15.1,71,36,19,24.1,99.48,-19,1
-11.6,-16.1,69,1,22,24.1,99.5,-20,1
-5.9,-12.4,60,7,13,24.1,100.03,-11,1
-7.4,-13.4,62,6,9,24.1,100.05,-12,1
-10,-14.7,68,5,11,24.1,100.09,-16,1
-10.6,-14.7,72,6,11,24.1,100.1,-16,1
-11.6,-15.3,74,7,11,24.1,100.13,-18,1
-12.4,-16.2,73,7,11,24.1,100.14,-18,1
-13.3,-17,74,7,11,24.1,100.14,-20,1
-10.4,-15.3,67,36,6,24.1,99.17,-14,1
-11.6,-15.9,70,35,6,24.1,99.14,-15,1
-12.7,-16.5,73,36,4,24.1,99.11,-15,1
-13.7,-16.9,77,4,4,24.1,99.09,-16,1
-13.4,-16.5,77,6,6,24.1,99.08,-17,1
-15.5,-17.9,82,8,4,24.1,99.01,-18,1
-6.8,-14.8,53,15,9,24.1,98.63,-11,1
-4.7,-10.6,63,33,19,24.1,100.06,-11,1
-4.7,-11.1,61,33,19,24.1,100.14,-11,1
-4.4,-11.3,59,34,19,24.1,100.21,-11,1
-7.3,-11.8,70,5,9,24.1,100.63,-12,1
-13,-15.1,84,5,9,24.1,100.9,-18,1
-9,-13.7,69,9,9,24.1,101,-14,1
-7.5,-12.7,66,5,9,24.1,100.98,-12,1
-14.9,-16.9,85,33,9,24.1,99.48,-21,1
-15.4,-17.4,85,33,13,24.1,99.51,-23,1
-15.9,-17.9,85,35,9,24.1,99.54,-22,1
-17.4,-19.4,84,31,9,24.1,99.69,-24,1
-8.3,-15.7,55,33,15,24.1,100.02,-15,1
-7.5,-15,55,32,7,24.1,100.05,-11,1
-6.9,-14.8,53,35,11,24.1,100.09,-12,1
-6.5,-14,55,3,9,24.1,100.11,-11,1
-6.3,-14.3,53,1,15,24.1,100.14,-12,1
-6.4,-14.2,54,1,9,24.1,100.21,-11,1
-7.1,-14.5,55,2,9,24.1,100.27,-11,1
-8.7,-15.1,60,36,4,24.1,100.32,-11,1
-11,-15.9,67,3,7,24.1,100.37,-15,1
-12.9,-16.8,73,3,4,24.1,100.42,-16,1
-13.1,-16.5,76,5,7,24.1,100.47,-18,1
-14.2,-16.9,80,7,6,24.1,100.53,-18,1
-16.1,-18.2,84,5,15,24.1,100.58,-24,1
-16,-18.4,82,5,9,24.1,100.63,-22,1
-20.3,-22,86,5,4,24.1,100.74,-24,1
-8.8,-13.5,69,15,9,24.1,100.89,-13,1
-9.4,-13.8,70,16,15,24.1,100.87,-16,1
-10.7,-15.2,69,13,6,24.1,100.81,-14,1
-12.1,-15.3,77,12,7,24.1,100.78,-16,1
-12.8,-16,77,12,7,24.1,100.79,-17,1
-12.8,-16.3,75,11,15,24.1,100.78,-20,1
-13.4,-17.2,73,11,13,24.1,100.77,-20,1
-1.6,-12.4,43,16,26,24.1,100.55,-8,1
-1.4,-11.7,45,15,28,24.1,100.51,-8,1
-1.2,-12.2,43,15,26,24.1,100.47,-8,1
-1.1,-11.1,47,14,26,24.1,100.42,-7,1
-1.4,-11,48,14,19,24.1,100.37,-7,1
-1.8,-12.1,45,14,19,24.1,100.32,-7,1
-2.3,-12.8,44,13,19,24.1,100.28,-8,1
-3.2,-12.5,49,12,19,24.1,100.24,-9,1
-3.9,-12.2,52,14,19,24.1,100.2,-10,1
-3.7,-11.5,55,14,28,24.1,100.18,-11,1
-4.6,-11.4,59,15,30,24.1,100.13,-12,1
-5.4,-12,60,15,30,24.1,100.13,-14,1
-5.9,-13.3,56,15,30,24.1,100.09,-14,1
-6.8,-14.4,55,15,26,24.1,100.08,-15,1
-7.1,-15.3,52,15,30,24.1,100.05,-16,1
-7.9,-15.6,54,15,30,24.1,100.02,-17,1
-5.6,-10.4,69,12,4,24.1,99.27,-7,1
-5.7,-10.2,71,12,11,24.1,99.27,-10,1
-5.7,-10.5,69,15,11,24.1,99.26,-10,1
-6.5,-10.7,72,14,7,24.1,99.24,-10,1
-10.1,-13.1,79,4,6,24.1,99.25,-14,1
-8.5,-11.8,77,4,7,24.1,99.27,-12,1
-6.3,-11,69,3,6,24.1,99.3,-9,1
-0.9,-7.9,59,2,7,24.1,99.34,-3,1
-9.4,-13.2,74,6,17,24.1,99.8,-16,1
-11.2,-14.7,75,3,15,24.1,99.83,-18,1
-12.3,-15.4,78,5,15,24.1,99.85,-20,1
-13.1,-15.8,80,4,11,24.1,99.9,-19,1
-14.9,-17.3,82,4,13,24.1,99.9,-22,1
-15.7,-17.9,83,3,13,24.1,99.92,-23,1
-13,-16,78,32,15,24.1,99.06,-20,1
-14.7,-17.3,81,32,15,24.1,99.12,-23,1
-15.5,-17.7,83,32,13,24.1,99.15,-23,1
-9.7,-15.6,62,35,4,24.1,99.55,-12,1
-7.1,-13.5,60,33,15,24.1,99.64,-13,1
-11.1,-15.3,71,3,7,24.1,99.83,-15,1
-13.1,-16.1,78,1,7,24.1,99.86,-18,1
-14,-16.2,83,2,4,24.1,99.88,-17,1
-15.4,-17.1,87,2,4,24.1,99.9,-18,1
-16.4,-17.7,90,4,7,24.1,99.94,-21,1
-17.4,-18.6,90,5,7,24.1,99.98,-23,1
-17.4,-18.2,93,6,4,24.1,99.98,-21,1
-18,-19.3,90,5,4,24.1,100.03,-21,1
-5.3,-9.7,71,16,11,24.1,100.15,-10,1
-5.4,-10.3,68,17,6,24.1,100.16,-8,1
-8.7,-13.1,70,8,9,24.1,100.17,-13,1
-9.4,-13.2,74,9,19,24.1,100.17,-17,1
-9.3,-13.3,73,11,22,24.1,100.16,-17,1
-10,-13.8,74,10,22,24.1,100.19,-18,1
-10.2,-13.9,74,11,22,24.1,100.18,-18,1
-11.2,-14.6,76,10,19,24.1,100.2,-19,1
-6.3,-12.1,63,8,19,24.1,100.42,-13,1
-7.4,-12.3,68,8,19,24.1,100.45,-14,1
-8.1,-12.9,68,9,19,24.1,100.49,-15,1
-9,-13.2,72,8,15,24.1,100.53,-16,1
-9.8,-13.7,73,9,19,24.1,100.57,-17,1
-10.7,-14.6,73,9,19,24.1,100.59,-19,1
-6.6,-15,51,8,11,24.1,100.82,-12,1
-4.9,-14.6,47,8,15,24.1,100.82,-10,1
-1.8,-11.1,49,15,11,24.1,100.82,-6,1
-2.2,-11.8,48,16,9,24.1,100.79,-6,1
-2,-11.8,47,16,13,24.1,100.76,-6,1
-2.3,-12.2,47,17,13,24.1,100.74,-7,1
-2.9,-11.9,50,14,6,24.1,100.71,-5,1
-3.8,-11.5,55,12,7,24.1,100.7,-7,1
-5.2,-12.8,55,10,19,24.1,100.68,-12,1
-5.9,-14,53,10,19,24.1,100.66,-13,1
-6.3,-14.9,50,11,19,24.1,100.66,-13,1
-7.3,-15,54,11,15,24.1,100.65,-13,1
-8.1,-14.9,58,11,13,24.1,100.6,-14,1
-8.5,-14.9,60,11,15,24.1,100.55,-15,1
-8.5,-15,59,12,11,24.1,100.52,-14,1
-9.2,-15.2,62,12,11,24.1,100.51,-15,1
-2,-5.5,77,15,11,24.1,99.09,-6,1
-2.2,-5.2,80,16,9,24.1,99.03,-6,1
-3.7,-5.5,87,22,4,24.1,99.02,-5,1
-5.2,-6.3,92,28,7,24.1,98.98,-8,1
-6.3,-6.9,95,28,9,24.1,98.94,-11,1
-6.1,-6.6,96,27,19,24.1,98.88,-13,1
-13.4,-17.8,69,1,37,24.1,99.73,-25,1
-16.9,-23.3,58,36,33,24.1,99.97,-29,1
-18.5,-24.3,60,35,22,24.1,100.18,-29,1
-19.7,-26.2,56,35,22,24.1,100.34,-31,1
-20.7,-27,57,33,19,24.1,100.48,-31,1
-21.8,-27.9,58,34,19,24.1,100.58,-32,1
-22.3,-28.3,58,32,9,24.1,100.66,-29,1
-22.8,-28.5,60,31,11,24.1,100.7,-31,1
-22,-28.2,57,30,11,24.1,100.7,-30,1
-21,-27.9,54,33,15,24.1,100.69,-30,1
-17.7,-25.5,51,33,19,24.1,100.63,-27,1
-15.6,-23.9,49,30,20,24.1,100.58,-25,1
-1.8,-2,99,34,13,4.8,100.99,-6,2
-1.9,-2.1,99,36,7,2.4,101.01,-5,2
-1.9,-2.1,99,36,7,8,101.04,-5,2
-1.6,-1.8,99,34,11,9.7,101.09,-5,2
-1,-1.6,96,2,7,9.7,101.17,-4,2
-12,-22,43,6,19,24.1,101.81,-20,1
-12.3,-22.5,42,4,11,24.1,101.81,-18,1
-13.3,-24,40,5,15,24.1,101.83,-21,1
-14.7,-24.7,42,5,9,24.1,101.84,-20,1
-16.6,-25.7,45,6,11,24.1,101.88,-24,1
-17.8,-26.3,47,7,11,24.1,101.91,-25,1
-18.9,-27.3,47,7,15,24.1,101.92,-28,1
-20,-28.1,48,7,9,24.1,101.94,-27,1
-10.9,-19.6,49,16,13,24.1,101.88,-17,1
-11.7,-19.2,54,16,11,24.1,101.82,-18,1
-13.6,-20.1,58,10,9,24.1,101.78,-19,1
-14.1,-22,51,10,15,24.1,101.77,-22,1
-15,-24,46,9,13,24.1,101.78,-22,1
-16.2,-24.9,47,9,13,24.1,101.8,-24,1
-17.1,-25,50,9,13,24.1,101.81,-25,1
-17.5,-25.1,52,9,11,24.1,101.81,-25,1
-18,-25.4,52,9,15,24.1,101.81,-27,1
-18.7,-25.5,55,9,13,24.1,101.82,-27,1
-16.8,-24.9,49,9,11,24.1,101.86,-24,1
-14.4,-22.8,49,9,7,24.1,101.87,-19,1
-11.5,-21.3,44,10,7,24.1,101.9,-16,1
-9.6,-19.8,43,11,11,24.1,101.88,-15,1
-8.3,-19.2,41,11,11,24.1,101.88,-14,1
-7.6,-18.5,41,14,9,24.1,101.88,-12,1
-8,-20.1,37,16,11,24.1,101.88,-13,1
-8,-20.4,36,16,11,24.1,101.85,-13,1
-7.7,-20.3,36,15,15,24.1,101.83,-14,1
-7.9,-19.8,38,16,15,24.1,101.82,-14,1
-8.3,-19.8,39,18,11,24.1,101.8,-14,1
-9.4,-19.3,44,15,9,24.1,101.81,-14,1
-10.8,-22.2,39,11,15,24.1,101.82,-18,1
-12.1,-22.6,41,9,15,24.1,101.83,-19,1
-13.8,-23.5,44,10,17,24.1,101.89,-22,1
-15,-23.8,47,9,13,24.1,101.92,-22,1
-15.4,-24.2,47,10,17,24.1,101.92,-24,1
-16.4,-24.8,48,9,15,24.1,101.95,-25,1
-16.3,-25,47,9,7,24.1,102.05,-21,1
-13.8,-24.3,41,10,4,24.1,102.06,-17,1
-11.2,-22.4,39,14,4,24.1,102.08,-14,1
-9.2,-20.5,39,17,7,24.1,102.06,-13,1
-8.1,-21.1,34,15,15,24.1,102.05,-14,1
-7.1,-20.7,33,15,15,24.1,102.01,-13,1
-6.5,-21.2,30,15,22,24.1,101.99,-14,1
-6.1,-18.2,38,15,19,24.1,101.95,-13,1
-5.8,-17.6,39,15,19,24.1,101.9,-12,1
-5.8,-18.6,36,14,19,24.1,101.84,-12,1
-5.8,-18.5,36,13,19,24.1,101.77,-12,1
-6.2,-19.7,33,12,15,24.1,101.71,-12,1
-8.4,-20.7,36,12,19,24.1,101.64,-16,1
-9.5,-20.6,40,12,19,24.1,101.61,-17,1
-10,-21.2,39,12,19,24.1,101.58,-18,1
