@relation 123

@attribute TEMPINC numeric
@attribute DEWPOINTTEMPINC numeric
@attribute RELHUMINPERCENT numeric
@attribute WINDDIRIN10SDEG numeric
@attribute WINDSPDINKMH numeric
@attribute VISIBILITYINKM numeric
@attribute STNPRESSINKPA numeric
@attribute WINDCHILL numeric
@attribute Class {1,2,3}

@data
0,-2.6,83,28,26,24.1,100.47,-6,1
-0.6,-2.8,85,29,28,24.1,100.63,-7,1
-0.6,-2.2,89,28,24,24.1,100.71,-7,1
-0.8,-4.2,78,28,24,24.1,100.78,-7,1
-1.6,-3.4,87,33,43,16.1,100.98,-10,1
-4.4,-7.8,77,30,28,24.1,101.47,-12,1
-4.8,-7.3,83,29,32,24.1,101.59,-13,1
-5,-7.5,83,29,22,24.1,102.04,-12,2
-5.6,-8.6,79,28,19,24.1,102.08,-12,2
-5.6,-7.9,84,27,22,24.1,102.12,-13,2
-5.9,-8,85,28,9,24.1,102.08,-10,2
-5.2,-7.1,86,24,6,24.1,102.08,-8,2
-5,-6.9,86,23,7,24.1,102.05,-8,2
-6.3,-8.1,87,21,9,24.1,102.08,-11,2
-6.2,-8,87,24,11,24.1,102.15,-11,2
-6.1,-7.8,88,21,17,24.1,102.17,-12,2
-7.9,-9.6,88,20,17,24.1,102.23,-15,2
-8,-9.7,88,20,17,24.1,102.19,-15,2
-8.2,-9.9,88,19,22,24.1,102.19,-16,2
-5.8,-8.9,79,14,6,24.1,102.02,-9,1
-4.5,-8.6,73,19,11,24.1,101.94,-9,1
-4.1,-9.2,68,13,7,24.1,101.83,-7,1
-4.6,-9.2,70,16,13,24.1,101.76,-10,1
-0.3,-2.1,88,32,28,24.1,101,-7,1
0,-2.6,83,31,37,24.1,101.46,-7,1
0,-2.6,83,32,37,24.1,101.52,-7,1
0,-1.5,90,33,28,24.1,101.59,-6,1
0,-1.3,91,33,28,24.1,101.65,-6,1
-0.2,-2.8,83,30,28,24.1,101.71,-7,1
-0.2,-2.3,86,32,33,24.1,101.77,-7,1
0,-1.5,90,31,32,24.1,101.86,-7,1
0,-2.6,83,32,24,24.1,101.9,-6,1
-0.5,-6,66,17,7,24.1,102.02,-3,2
-1.6,-4.9,78,15,13,24.1,102.01,-6,2
-2.3,-5.5,79,16,15,24.1,102,-7,2
-2.4,-5.3,80,17,9,24.1,101.99,-6,2
-2.4,-4.4,86,17,9,24.1,101.98,-6,2
-2.8,-5.5,82,17,9,24.1,101.92,-6,2
-2.5,-5.7,79,19,15,24.1,101.87,-7,2
-1.7,-3.8,86,20,19,24.1,101.84,-7,2
-2.4,-4.4,86,19,15,24.1,101.76,-7,2
-2.8,-5.2,84,19,15,24.1,101.7,-8,2
-2.5,-4.5,86,19,15,24.1,101.65,-7,2
-2.3,-4.6,84,19,17,24.1,101.58,-8,2
-2.1,-4.9,81,20,20,24.1,101.52,-8,2
-2,-5.1,79,18,24,24.1,101.41,-8,2
-3.8,-6.4,82,30,19,24.1,102.54,-10,2
-3.5,-7,77,31,37,24.1,102.58,-12,2
-3,-6.4,77,31,35,24.1,102.66,-11,2
-2.3,-5.8,77,28,32,24.1,102.74,-10,2
-0.5,-6.3,65,28,19,24.1,100.06,-6,2
-0.6,-6.5,64,26,19,24.1,100.08,-6,2
-0.8,-6.1,67,26,28,24.1,100.08,-7,2
-1.8,-4.5,82,30,19,24.1,100.09,-7,2
-2,-6.4,72,28,24,24.1,100.09,-8,2
-2.8,-5.8,80,29,26,24.1,100.11,-10,2
-3.1,-6.5,77,29,20,24.1,100.15,-9,2
-3.6,-6.8,78,28,19,24.1,100.2,-10,2
-5.1,-8.7,76,26,24,24.1,100.72,-12,2
-5,-8.9,74,24,24,24.1,100.79,-12,2
-5,-8.6,76,22,24,24.1,100.84,-12,2
-5.2,-8.1,80,26,22,24.1,100.86,-12,2
-5.6,-8.6,79,24,24,24.1,100.89,-13,2
-7.2,-10.2,79,18,19,24.1,100.94,-14,2
-8.3,-11.2,80,18,19,24.1,100.97,-16,2
-7.5,-10.6,78,22,19,24.1,101.01,-15,2
-7.2,-11,74,22,20,24.1,101.04,-14,2
-6,-9.1,79,24,28,24.1,100.95,-14,2
-6.2,-9.7,76,25,32,24.1,100.97,-15,2
-6.3,-10.7,71,24,28,24.1,101.05,-14,2
-6,-9.9,74,23,41,24.1,101.03,-16,2
-6.3,-10.7,71,25,20,24.1,101.06,-13,2
-6.9,-11,73,24,28,24.1,101.07,-15,2
-5.4,-6.7,91,18,15,24.1,102.98,-11,2
-7.2,-8.8,88,17,4,24.1,102.98,-9,2
-6.4,-7.9,89,18,22,24.1,102.98,-14,2
-6.1,-9.6,76,18,13,24.1,102.54,-11,1
-6.1,-8.9,81,18,15,24.1,102.47,-12,1
-5.6,-8.6,79,18,17,24.1,102.3,-12,1
-0.6,-3.6,80,26,15,24.1,98.78,-5,2
-1.1,-2.3,92,25,37,24.1,98.82,-9,2
-1.5,-2.8,91,24,33,24.1,98.82,-9,2
-1.4,-4,82,23,22,24.1,98.85,-7,1
-1,-3,86,21,28,24.1,98.95,-8,1
-1.6,-2.9,91,34,24,24.1,101.28,-8,1
-5,-7.5,83,16,7,24.1,101.83,-8,1
-8,-10.8,80,29,26,19.3,102.43,-16,1
-6.9,-9.4,82,13,11,8,99.21,-12,3
-6.3,-9.1,80,13,13,4.8,99.14,-12,3
-0.7,-3.6,81,16,19,24.1,98.41,-6,1
-0.1,-5.8,65,25,11,24.1,97.25,-4,2
-9.4,-14.9,64,6,11,24.1,98.41,-15,1
-9.5,-15.1,64,5,19,24.1,98.34,-17,1
-9.4,-14.6,66,6,19,24.1,98.31,-17,1
-9.2,-14.5,65,4,22,24.1,98.28,-17,1
-8.7,-15.1,60,4,20,24.1,98.11,-16,1
-8.8,-14.6,63,3,15,24.1,98.04,-15,1
-9.4,-15.6,61,1,20,24.1,97.98,-17,1
-9.7,-15.4,63,4,17,24.1,97.94,-17,1
-9.7,-15.1,65,2,17,24.1,97.88,-17,1
-10,-15.4,65,3,19,24.1,97.88,-18,1
-10.3,-15.6,65,4,19,24.1,97.84,-18,1
-10.4,-15.3,67,2,19,24.1,97.84,-18,1
-10.4,-15.4,67,3,19,24.1,97.84,-18,1
-10.1,-15.2,66,2,17,24.1,97.88,-17,1
-10.1,-14.8,68,4,13,24.1,97.88,-16,1
-9.8,-14.6,68,1,17,24.1,97.91,-17,1
-9.9,-14.7,68,3,13,24.1,97.94,-16,1
-9.6,-15.2,64,4,17,24.1,98.24,-17,1
-15.1,-18.5,75,8,6,24.1,98.91,-19,2
-2.1,-3.8,88,12,20,24.1,98.13,-8,1
-1.8,-3.8,86,12,30,24.1,97.91,-9,1
-1.8,-2.6,94,27,7,24.1,97.01,-4,1
-8.8,-12.3,76,31,24,24.1,98.8,-17,1
-7.1,-8.1,93,4,6,24.1,99.53,-10,1
-7.6,-8.2,95,32,13,24.1,99.64,-13,1
-8.2,-8.8,95,30,11,24.1,99.66,-13,1
-8.7,-9.5,94,33,11,24.1,99.65,-14,1
-8.9,-10.1,91,31,9,24.1,99.7,-14,1
-12.6,-13.8,91,33,6,24.1,99.54,-17,1
-12.7,-13.9,91,30,7,24.1,99.54,-17,1
-12.1,-13.3,91,36,7,24.1,99.39,-16,1
-11.9,-13.2,90,35,9,24.1,99.36,-17,1
-12,-13.2,91,2,9,24.1,99.32,-17,1
-2.7,-3.7,93,23,6,24.1,98.05,-5,1
-5.2,-6.4,91,26,11,24.1,98.13,-10,1
-5.2,-6.4,91,29,11,24.1,98.2,-10,1
-13.4,-14.7,90,31,19,24.1,98.77,-22,2
-18.2,-19.7,88,32,13,24.1,99.51,-26,2
-19.1,-22.3,76,32,17,24.1,99.64,-29,2
-19.7,-23.4,72,33,17,24.1,99.76,-29,2
-20.9,-24.8,71,32,13,24.1,99.94,-30,2
-16.1,-18.8,80,7,11,24.1,100.31,-23,1
-0.7,-5,73,27,26,24.1,101.22,-7,2
-0.8,-3.3,83,25,32,24.1,101.23,-8,2
-1.8,-5.8,74,30,37,24.1,101.45,-10,2
-2.7,-5.4,82,29,30,24.1,101.67,-10,2
-3.2,-7.6,72,29,26,24.1,101.77,-10,2
-3.2,-6,81,29,30,24.1,101.82,-11,2
-3.5,-7.3,75,29,24,24.1,101.91,-10,2
-3.7,-7.6,74,29,24,24.1,101.97,-11,2
-3.7,-7.6,74,29,32,24.1,102.04,-12,2
-3.5,-5.4,87,29,32,24.1,102.1,-11,2
-2.2,-3.6,90,31,35,24.1,102.15,-10,2
-1.6,-2.6,93,30,33,24.1,102.17,-9,2
-1.4,-2.4,93,30,28,24.1,102.2,-8,2
-0.2,-1,94,29,24,24.1,102.27,-6,2
-2,-3.1,92,27,15,24.1,102.4,-7,2
-2.6,-3.8,91,26,13,24.1,102.44,-7,2
-3.8,-6.1,84,21,4,24.1,102.48,-5,2
-4.8,-7.3,83,21,6,24.1,102.4,-8,2
-5.5,-7.5,86,17,7,24.1,102.32,-9,2
-5.2,-7.8,82,19,13,24.1,102.29,-10,1
-3.8,-6.7,80,19,13,24.1,102.2,-9,1
-2.7,-5.4,82,21,26,24.1,102.04,-10,1
-2.4,-4.1,88,22,24,24.1,101.99,-9,1
-2.2,-4.2,86,23,19,24.1,101.98,-8,1
-0.8,-2.2,90,22,33,24.1,101.72,-8,1
-0.1,-2.7,83,21,32,24.1,101.63,-7,1
-1,-4.7,76,27,22,24.1,102.04,-7,2
-1.4,-2.1,95,30,15,24.1,102.04,-6,2
-1.8,-2.6,94,29,15,24.1,102.04,-7,2
-1.9,-2.7,94,29,7,24.1,102.06,-5,2
-2,-2.8,94,27,11,24.1,102.11,-6,2
-2.1,-2.9,94,28,22,24.1,102.18,-8,2
-2.2,-3,94,28,13,24.1,102.21,-7,2
-2.7,-3.6,94,28,22,24.1,102.23,-9,2
-2.8,-3.7,94,26,22,24.1,102.29,-9,2
-2.4,-3.3,94,27,11,24.1,102.32,-6,2
-3,-5.1,85,27,28,24.1,102.36,-10,2
-3,-4.8,87,29,33,24.1,102.41,-11,2
-2.9,-6.6,76,29,28,24.1,102.49,-10,2
-2.4,-4.7,84,27,26,24.1,102.56,-9,2
-1.2,-4.7,77,30,28,24.1,102.46,-8,2
-1,-4.7,76,29,24,24.1,102.45,-7,2
-0.8,-4.2,78,30,30,24.1,102.47,-8,2
-1.4,-4.3,81,30,28,24.1,102.56,-8,2
-2,-3.6,89,30,17,24.1,102.59,-7,2
-2.5,-6,77,28,17,24.1,102.6,-8,2
-4,-6.3,84,16,11,24.1,102.2,-8,1
-3.8,-5.2,90,19,9,24.1,102.2,-8,1
-3.2,-6.3,79,18,17,19.3,102.03,-9,1
-2.3,-5.8,77,19,22,19.3,101.95,-8,1
-1.6,-5.8,73,22,32,24.1,101.9,-9,1
-1.3,-5.4,74,21,19,24.1,101.74,-7,1
-1,-4.4,78,21,30,24.1,101.75,-8,1
-0.8,-4.5,76,20,32,24.1,101.67,-8,1
-0.4,-4,77,23,28,24.1,101.66,-7,1
-0.4,-4.3,75,22,22,24.1,101.72,-6,1
-0.1,-3.6,77,22,19,24.1,101.66,-5,1
-0.2,-3.7,77,19,7,24.1,101.61,-3,1
-0.5,-3.8,78,14,6,24.1,101.42,-3,1
-0.1,-3.6,77,19,26,24.1,101.07,-6,2
-0.5,-8.1,56,26,24,24.1,100.42,-6,2
-0.8,-3.6,81,25,32,24.1,100.49,-8,2
-1,-3.3,84,24,24,24.1,100.58,-7,2
-0.8,-3.6,81,24,20,24.1,100.59,-6,2
-0.3,-3.5,79,22,22,24.1,100.53,-6,2
-2.8,-5.8,80,23,24,24.1,100.76,-9,2
-2.7,-5.1,84,22,26,24.1,100.78,-10,2
-0.4,-3.4,80,27,35,24.1,100.76,-7,2
-0.3,-2.1,88,23,30,24.1,100.78,-7,2
-0.3,-2.7,84,24,32,24.1,100.81,-7,2
-0.6,-3.1,83,28,46,24.1,100.83,-9,2
-1.3,-4.2,81,27,37,24.1,100.91,-9,2
-1.5,-5.1,76,27,39,24.1,100.99,-9,2
-1.8,-4.8,80,29,43,24.1,101.02,-10,2
-2.2,-5.7,77,28,41,24.1,101.07,-10,2
-2.3,-5.8,77,28,33,24.1,101.11,-10,2
-2.3,-5.2,80,29,35,24.1,101.17,-10,2
-2.4,-6.9,71,28,33,24.1,101.16,-10,2
-2.8,-7.1,72,28,35,24.1,101.17,-11,2
-2.8,-7.1,72,29,32,24.1,101.14,-10,2
-2.8,-7.1,72,29,41,24.1,101.15,-11,2
-2.8,-5.5,82,30,33,24.1,101.15,-10,2
-3,-6.7,76,29,41,24.1,101.21,-11,2
-3.2,-7.6,72,29,28,24.1,101.25,-10,2
-3.4,-7.2,75,28,24,24.1,101.24,-10,2
-3.7,-7.3,76,28,19,24.1,101.26,-10,2
-3.7,-8,72,24,6,24.1,101.32,-6,2
-3.5,-8,71,27,26,24.1,101.35,-11,2
-2.7,-6.3,76,28,28,24.1,101.35,-10,2
-1.9,-4.4,83,27,26,24.1,101.34,-8,2
-1.3,-5.1,75,29,32,24.1,101.28,-8,2
-6.8,-10.1,77,25,32,24.1,101.06,-16,2
-7.1,-10.9,74,24,24,24.1,101.01,-15,2
-6,-9.1,79,22,24,24.1,100.98,-13,1
-5.9,-9,79,22,28,24.1,100.91,-14,1
-5.3,-7.6,84,21,28,24.1,100.85,-13,1
-5,-7.5,83,21,28,24.1,100.78,-13,1
-4.9,-7.4,83,19,28,24.1,100.66,-13,1
-3.6,-5.8,85,21,32,24.1,100.55,-11,1
-3.1,-5.2,85,22,32,24.1,100.47,-11,1
-2.3,-5.8,77,19,19,24.1,100.35,-8,1
-1,-3,86,23,28,24.1,100.08,-8,1
-0.9,-2.9,86,23,32,24.1,100.02,-8,1
-5.5,-8.2,81,18,11,24.1,100.47,-10,1
-5.7,-8.4,81,18,9,24.1,100.37,-10,1
0,-7.3,58,23,37,24.1,101.49,-7,2
-1,-7.7,60,22,28,24.1,101.61,-8,2
-2.1,-5.5,77,24,28,24.1,101.96,-9,2
-2.4,-5.9,77,21,33,24.1,102.07,-10,2
-2.5,-5.7,79,23,33,24.1,102.26,-10,2
-2.2,-4.2,86,25,24,24.1,102.34,-9,2
-1.8,-5.5,76,23,22,24.1,102.39,-8,2
-1.3,-6.4,68,26,9,24.1,102.52,-5,2
-1.9,-6.9,69,24,9,24.1,102.57,-5,2
-2.2,-7.3,68,24,9,24.1,102.61,-6,2
-2.5,-7,71,25,13,24.1,102.64,-7,2
-2.9,-6.2,78,25,9,24.1,102.66,-6,2
-3.4,-6.9,77,28,9,24.1,102.78,-7,2
-4.6,-6.7,85,19,4,24.1,102.8,-6,1
-4.1,-6.1,86,20,4,24.1,102.8,-6,1
-3.5,-5.7,85,22,7,24.1,102.76,-6,1
-3.1,-6.2,79,24,9,24.1,102.72,-7,1
-3,-6.4,77,23,9,24.1,102.66,-7,1
-4.7,-7.8,79,29,19,24.1,102.38,-11,1
-6.5,-9.7,78,28,20,24.1,102.35,-13,2
-6.3,-11.1,69,26,15,24.1,102.37,-12,2
-6.5,-9.7,78,25,20,24.1,102.36,-13,2
-6.9,-9.5,82,25,24,24.1,102.37,-15,2
-7.2,-10.6,77,26,20,24.1,102.39,-14,2
-6.7,-8.9,84,24,19,24.1,102.46,-14,2
-5.2,-8.8,76,26,26,24.1,102.49,-13,2
-3.4,-8.6,67,24,19,24.1,102.4,-9,2
-3.4,-9,65,23,22,24.1,102.46,-10,2
-3.5,-9.1,65,24,19,24.1,102.49,-9,2
-3.7,-8.3,70,24,19,24.1,102.54,-10,2
-4,-9.1,68,24,26,24.1,102.55,-11,2
-4.5,-9.4,69,25,24,24.1,102.56,-12,2
-4.5,-9.4,69,22,22,24.1,102.58,-11,2
-4.3,-8,75,21,24,24.1,102.54,-11,2
-4.5,-8.3,75,23,30,24.1,102.55,-12,2
-4.7,-7.8,79,23,28,24.1,102.49,-12,2
-4,-7.6,76,22,37,24.1,102.31,-12,1
-2,-5.1,79,22,32,24.1,102.17,-9,1
-0.4,-2.8,84,23,32,24.1,102.04,-7,1
-3.8,-5.3,89,33,7,24.1,98.86,-7,1
-3.9,-6,85,2,13,24.1,98.89,-9,1
-6,-7.8,87,33,11,24.1,98.95,-11,1
-5.8,-7.7,86,31,7,24.1,98.95,-9,1
-5.7,-7.5,87,2,4,24.1,98.93,-8,1
-5.3,-7.1,87,1,7,24.1,98.94,-9,1
-5,-6.5,89,7,19,24.1,98.47,-11,1
-7.1,-10.9,74,8,17,24.1,98.81,-14,1
-6.7,-10.2,76,10,15,24.1,98.81,-13,1
-7.2,-10,80,11,20,24.1,98.81,-14,1
-7.2,-9.9,81,10,15,24.1,98.81,-13,1
-7.3,-10.4,78,11,22,24.1,98.87,-15,1
-7.2,-10.2,79,11,20,4.8,98.84,-14,3
-7.2,-9.9,81,11,17,24.1,98.81,-14,1
-6.9,-9.5,82,10,19,24.1,98.84,-14,1
-6.3,-8.7,83,11,17,24.1,98.81,-13,1
-6.5,-9.1,82,10,15,24.1,98.77,-12,1
-6.8,-9.3,82,11,17,1.6,98.77,-13,3
-6.7,-9,84,10,15,1.6,98.71,-13,3
-6.5,-8.6,85,10,11,4,98.71,-11,3
-6.5,-8.5,86,10,15,6.4,98.67,-12,3
-6.5,-8.3,87,10,13,6.4,98.67,-12,3
-6.3,-8.1,87,11,9,6.4,98.67,-11,3
-6.4,-8.1,88,8,9,6.4,98.64,-11,3
-6.6,-8.2,88,7,9,3.2,98.64,-11,3
-6.7,-7.6,93,10,9,1.2,98.54,-11,3
-7.1,-8.1,93,11,9,2.4,98.58,-11,3
-6.5,-7.4,93,9,6,1.2,98.51,-9,3
-5.3,-6.3,93,7,9,2.4,98.41,-9,3
-4.7,-5.6,93,8,7,19.3,98.34,-8,1
-4.3,-5.1,94,10,6,19.3,98.31,-7,1
-4,-5.1,92,11,11,19.3,98.28,-8,1
-4.2,-5.3,92,11,7,19.3,98.24,-7,1
-3.9,-4.9,93,11,6,16.1,98.24,-7,1
-3.9,-5.1,91,10,7,16.1,98.18,-7,1
-3.9,-5.1,91,9,11,9.7,98.14,-8,3
-4,-5.4,90,9,9,3.2,98.31,-8,3
-4,-5.5,89,9,9,4,98.31,-8,3
-3.9,-5.4,89,7,11,6.4,98.31,-8,3
-3.5,-5.3,87,11,13,16.1,98.54,-8,1
-3.3,-5.3,86,10,17,16.1,98.58,-9,1
-2.9,-5,85,10,13,16.1,98.64,-8,1
-0.7,-4,78,13,19,24.1,98.44,-6,1
-0.6,-4,78,13,22,24.1,98.34,-6,1
-0.8,-4.6,75,12,33,24.1,98.24,-8,1
-1.3,-5.3,74,12,28,24.1,98.18,-8,1
-1.7,-5.6,75,12,30,24.1,98.04,-9,1
-1.9,-5.6,76,13,26,24.1,98.01,-8,1
-1.8,-5.1,78,13,28,24.1,97.91,-9,1
-1,-4.6,77,13,28,24.1,97.84,-8,1
-1,-4.3,78,14,26,24.1,97.78,-7,1
-0.7,-3.7,80,13,22,24.1,97.75,-6,1
-0.3,-3,82,14,19,24.1,97.68,-5,1
0,-2.6,83,14,19,24.1,97.65,-5,1
-2.7,-5.7,80,31,20,9.7,97.58,-9,1
-4.8,-8.1,78,32,24,24.1,97.68,-12,1
-6.4,-9.9,76,31,28,24.1,97.78,-15,1
-7.1,-10.4,77,31,28,24.1,97.91,-15,1
-7.6,-11.2,75,31,28,24.1,98.01,-16,1
-8.3,-12.4,72,32,22,24.1,98.14,-16,1
-8.8,-12.6,74,30,19,24.1,98.21,-16,1
-9.2,-12.8,75,32,20,24.1,98.31,-17,1
-9.4,-12.9,76,30,13,24.1,98.38,-15,1
-9.7,-13.3,75,32,15,24.1,98.44,-16,1
-4.9,-8.7,75,18,9,24.1,98.74,-9,1
-4.6,-8.2,76,10,6,24.1,98.71,-7,1
-3.4,-6.3,80,32,22,24.1,98.18,-10,1
-3.9,-6.6,81,31,22,16.1,98.24,-10,1
-4.2,-7.1,80,31,15,16.1,98.31,-10,1
-4.7,-7.4,81,31,22,16.1,98.38,-12,1
-5,-7.8,81,31,19,16.1,98.44,-11,1
-5.8,-9,78,30,19,16.1,98.51,-12,1
-7.1,-10,80,31,20,16.1,98.61,-14,1
-8.2,-10.8,81,33,17,24.1,98.64,-15,1
-3.3,-4.1,94,10,9,24.1,98.22,-7,1
-3.2,-4,94,8,9,24.1,98.16,-7,1
-3.1,-3.9,94,8,13,24.1,98.09,-8,1
-2.9,-3.8,93,9,13,24.1,98.07,-8,1
-3,-3.9,93,8,15,24.1,98.02,-8,1
-3.2,-4.6,90,6,13,24.1,97.98,-8,1
-7,-8.8,87,4,20,24.1,97.92,-14,1
-12.4,-14.4,85,6,15,24.1,98.38,-20,1
-7.9,-9.9,86,11,33,24.1,97.98,-17,1
-5.6,-6.5,93,26,11,24.1,97.01,-10,2
-5.4,-7.7,84,27,15,24.1,97.47,-11,1
-6.3,-9.6,77,32,28,24.1,97.84,-14,1
-7.9,-10.5,82,29,19,24.1,98.97,-15,2
-3.3,-4.6,91,27,11,24.1,101.48,-8,2
-4,-5.7,88,28,7,24.1,101.48,-7,2
-4,-5.7,88,28,9,24.1,101.55,-8,2
-4.2,-5.6,90,27,19,24.1,101.55,-10,2
-4.2,-5.6,90,27,19,24.1,101.52,-10,2
-5.4,-7,88,28,11,24.1,101.52,-10,2
-5.5,-6.8,91,23,13,24.1,101.66,-11,2
-8,-10.5,82,16,6,24.1,101.45,-11,1
-15.1,-19.7,68,8,19,24.1,99.35,-24,1
-14.9,-19.2,70,8,19,24.1,99.35,-24,1
-14.7,-18.5,73,10,11,24.1,99.37,-21,1
-10.5,-15.3,68,9,7,24.1,99.94,-15,1
-10.8,-15.1,71,8,6,24.1,100.11,-14,1
-10.4,-11.8,89,31,6,24.1,100.26,-14,1
-9.9,-11.4,89,30,4,24.1,100.27,-12,1
-9,-9.7,95,27,4,24.1,99.91,-11,1
-9,-9.9,93,27,4,24.1,99.84,-11,1
-9,-9.9,93,25,4,24.1,99.79,-11,1
-9,-9.8,94,29,4,24.1,99.59,-11,1
-8.1,-9.1,92,27,4,24.1,99.4,-10,1
-12.3,-14.4,84,36,9,24.1,99.4,-18,2
-13.6,-15.6,85,36,15,24.1,99.5,-21,2
-14.8,-17,83,36,15,24.1,99.58,-23,2
-16.2,-18.1,85,36,15,24.1,99.64,-24,2
-17.4,-19.3,85,36,19,24.1,99.7,-27,2
-18.4,-20.3,85,35,15,24.1,99.76,-27,2
-18.7,-22.7,71,35,11,24.1,99.8,-26,2
-20,-23.7,72,35,11,24.1,99.64,-28,2
-19.9,-23.5,73,36,11,24.1,99.65,-28,2
-20.4,-23.9,74,1,7,24.1,99.69,-26,2
-20.1,-23.5,74,1,11,24.1,99.7,-28,2
-20.5,-23.9,74,2,9,24.1,99.74,-27,2
-19.3,-22.5,76,2,7,24.1,99.76,-25,2
-3.5,-4.1,96,21,4,19.3,98.44,-5,1
-1.4,-2.4,93,21,11,19.3,98.35,-5,1
-0.7,-1.7,93,20,19,24.1,98.14,-6,1
-5,-6.2,91,30,19,24.1,98.25,-11,2
-4.2,-5.4,91,30,26,24.1,98.31,-11,2
-4.4,-5.7,91,31,19,24.1,98.4,-11,2
-1.4,-2.9,89,1,2,19.3,97.94,-2,1
-1.9,-3.6,88,3,9,24.1,97.96,-5,1
-2,-3.5,89,1,4,24.1,98.01,-3,1
-1.9,-3.4,89,35,4,24.1,98.05,-3,1
-1.9,-3.3,90,34,6,24.1,98.09,-4,1
-1.9,-3.3,90,36,7,24.1,98.13,-5,1
-1.6,-2.8,92,1,6,24.1,98.15,-4,1
-1,-2.3,91,3,6,24.1,98.17,-3,1
-0.7,-1.9,92,36,4,24.1,98.19,-2,1
0,-1.6,89,9,19,24.1,98.41,-5,1
-0.3,-1.9,89,9,19,24.1,98.46,-5,1
-0.3,-2,88,9,9,24.1,98.49,-3,1
-0.3,-2.1,88,9,19,24.1,98.48,-5,1
0,-1.8,88,7,19,24.1,98.5,-5,1
-3.2,-4.2,93,25,11,1.6,98.33,-7,3
-9.7,-11.8,85,27,4,24.1,98.79,-12,1
-9.8,-11.7,86,27,4,24.1,98.82,-12,1
-10,-11.9,86,30,4,24.1,98.82,-12,1
-10.1,-11.9,87,27,4,24.1,98.84,-12,1
-9.3,-11.1,87,27,6,24.1,98.86,-13,1
-9.3,-10.8,89,9,7,24.1,98.86,-13,1
-7.6,-8.9,90,10,7,24.1,98.85,-11,1
-3.5,-4.3,94,8,9,24.1,98.03,-7,1
-3.1,-4,93,9,6,19.3,97.99,-6,1
-2.7,-3.8,92,10,7,19.3,97.92,-6,1
-1.8,-3.5,88,12,9,24.1,97.77,-5,1
-2,-4.2,85,12,9,24.1,97.66,-5,1
-2,-4.4,84,12,9,24.1,97.67,-5,1
-2.5,-4.8,84,12,19,24.1,97.62,-8,1
-2.6,-4.4,87,9,19,24.1,97.53,-8,1
-2.5,-4.2,88,9,19,24.1,97.43,-8,1
-2.4,-4.2,87,9,19,24.1,97.34,-8,1
-2,-3.9,87,9,19,24.1,97.27,-8,1
-1.8,-3.7,87,10,19,24.1,97.21,-7,1
-2.1,-3.9,87,9,13,24.1,97.16,-7,1
-2.1,-3.9,87,10,22,24.1,97.1,-8,1
-1.9,-3.6,88,8,15,24.1,97.06,-7,1
-2,-3.7,88,8,24,24.1,97.01,-8,1
-1.4,-2.4,93,9,9,4.8,96.34,-5,3
-1.3,-2.2,94,8,9,4.8,96.29,-5,3
-1.2,-2.1,94,8,9,6.4,96.25,-4,3
-1.2,-1.9,95,36,9,4.8,96.08,-4,3
-1.4,-2.1,95,36,11,4.8,96.03,-5,3
-1.3,-2.2,94,36,11,24.1,96.01,-5,1
-1.4,-2.3,94,35,13,24.1,95.98,-6,1
-1.8,-2.9,92,34,15,24.1,95.92,-7,1
-2.1,-3.3,91,33,11,24.1,95.91,-6,1
-8.4,-12,75,33,32,24.1,97.13,-18,1
-10.9,-14.4,75,32,28,24.1,97.63,-20,2
-5.6,-7.2,88,12,13,12.9,98.77,-11,1
-5.5,-7.2,88,12,20,4,98.71,-12,3
-5.4,-7,88,11,9,24.1,98.54,-9,1
-5.3,-7.1,87,9,13,16.1,98.51,-10,1
-14.2,-17.6,75,36,11,24.1,100.04,-21,2
-13.5,-17.1,74,1,9,24.1,100.17,-19,1
-13.3,-16.7,76,36,9,24.1,100.24,-19,1
-13,-16,78,2,13,24.1,100.3,-20,1
-13,-16.6,74,1,13,24.1,100.37,-20,1
-13.1,-16.7,74,1,13,24.1,100.4,-20,1
-13.3,-17.5,71,1,11,24.1,100.47,-20,1
-18.5,-24,62,5,17,24.1,101.13,-28,1
-20.2,-26.1,59,5,19,24.1,101.2,-30,1
-20.1,-26.2,58,6,17,24.1,101.23,-30,1
-20.6,-26.5,59,4,19,24.1,101.23,-31,1
-21,-27.1,58,5,15,24.1,101.26,-30,1
-20.5,-26.4,59,6,19,24.1,101.26,-31,1
-20.4,-26.6,58,5,19,24.1,101.2,-31,1
-20.3,-26.2,59,4,19,24.1,101.13,-31,1
-19.9,-25.7,60,5,15,24.1,101.13,-29,1
-19.6,-25.4,60,6,22,24.1,101.1,-30,1
-19.4,-25.3,59,6,19,24.1,101.1,-29,1
-19.1,-25.4,57,4,22,24.1,101.07,-30,1
-16.5,-21.1,68,7,11,24.1,100.97,-23,1
-15.7,-20.2,68,6,19,24.1,100.93,-25,1
-15.3,-19.9,68,7,19,24.1,100.9,-24,1
-14.9,-19.3,69,6,17,24.1,100.83,-23,1
-16,-19.2,76,8,19,24.1,100.8,-25,1
-15.2,-19.6,69,6,17,24.1,100.77,-24,1
-15.3,-19.8,68,7,22,24.1,100.73,-25,1
-15.1,-19.7,68,7,20,24.1,100.67,-24,1
-15,-19.8,67,9,22,24.1,100.63,-25,1
-15,-19.6,68,9,13,24.1,100.6,-22,1
